name,img,otherName,intro
中华里白,http://p.ayxbk.com/images/thumb/9/94/Bkgeu.jpg/220px-Bkgeu.jpg,,止血；接骨。主鼻衄；骨折
中华石龙尾,http://p.ayxbk.com/images/thumb/1/14/Bkgev.jpg/220px-Bkgev.jpg,（蛤胆草、华石龙尾、过塘蛇、蛤蟆草、过塘草、风肿草）,清热利尿；凉血解毒。主水肿；结膜炎；风疹；天疱疮；蛇虫咬伤
中华蹄盖蕨,http://p.ayxbk.com/images/thumb/e/e7/Bkgew.jpg/220px-Bkgew.jpg,,清热解毒；驱虫。主流感；麻疹；乙脑；流脑；钩虫病；蛔虫病
钟乳石,http://p.ayxbk.com/images/thumb/0/07/Bkb4q.jpg/220px-Bkb4q.jpg,（石钟乳、滴乳石、虚中、钟乳、公乳、留公乳、芦石、夏石、黄石砂、卢布、夏乳根）,温肺气，壮元阳，下乳汁。治虚劳喘咳，寒嗽，阳痿，腰脚冷痹，乳汁不通。
肿节风,http://p.ayxbk.com/images/9/9f/Bkmxf.jpg,（接骨金粟兰、九节茶、九节花、九节风、竹节茶、接骨莲、观音茶、接骨木、驳节茶、鸭脚节、山牛膝、珍珠兰、九节草、野靛、学士茶、接骨丹、接骨草、铜脚灵仙、九节兰、节骨茶、竹茶）,清热凉血，活血消斑，祛风通络。用于血热紫斑、紫癜，风湿痹痛，跌打损伤。
重楼,http://p.ayxbk.com/images/b/bb/Bkmo8.jpg,（七叶一枝花、金线重楼、灯台七、铁灯台、蚤休、草河车、白河车、枝花头、海螺七、螺丝七）,作成膏药外用，治肿伤中毒。
朱顶红,http://p.ayxbk.com/images/thumb/3/30/Bkgfh.jpg/220px-Bkgfh.jpg,（朱顶兰）,解毒消肿。主痈疮肿毒
朱蕉,http://p.ayxbk.com/images/thumb/c/c9/Bkgfs.jpg/220px-Bkgfs.jpg,（铁树、朱竹、铁莲草、红叶铁树、红铁树）,凉血止血；散瘀定痛。主咳血；吐血；衄血；尿血；便血；崩漏；胃痛；筋骨痛；跌打肿痛
朱兰,http://p.ayxbk.com/images/a/a0/Bkgfz.jpg,（斩龙剑、双肾草、祖师箭、青蛇剑）,清热解毒。主肝炎；胆囊炎；痈疽疮毒；毒蛇咬伤
朱砂,http://p.ayxbk.com/images/thumb/d/d3/Bkcc0.jpg/220px-Bkcc0.jpg,（丹砂、辰砂、丹粟、赤丹、汞沙、朱丹、真朱、光明砂）,镇心安神；清热解毒；明目。主癫狂；惊悸；心烦；失眠症；眩晕；目昏；肿毒；疮疡
朱砂根,http://p.ayxbk.com/images/thumb/f/fc/Bkghj.jpg/220px-Bkghj.jpg,（大罗伞、大凉伞、珍珠伞、凉伞遮珍珠、高脚金鸡、凤凰肠、豹子眼睛果、铁凉伞、开喉箭、山豆根[湖南、福建、云南]、老鼠尾、平地木、石青子、凉伞遮金珠、山豆根、地杨梅、散血丹、浪伞根、金鸡爪、高脚罗伞、小罗伞、土丹皮、金锁匙、三条根、三两金、高茶风、雪里开花、金鸡凉伞、凤凰翔、红铜盘、高脚铜盘、青红草、硬脚金鸡、桂笃油、真珠凉伞、紫金牛、铁伞、士丹皮、八爪龙、郎伞树、龙山子、八爪金龙、万龙、万两金）,清热解毒；活血止痛。主咽喉肿痛；风湿热痹；黄疸；痢疾；跌打损伤；流火；乳腺炎；睾丸炎
朱砂莲,http://p.ayxbk.com/images/thumb/7/77/Bk65g.jpg/220px-Bk65g.jpg,（背蛇生、躲蛇生、一点血、辟虺雷、辟蛇雷、透水雷、辟水雷、雷见怕、牛血莲、避蛇生）,清热解毒；理气止痛。主痈疡肿毒；暑邪痧气；腹泻痢疾；胸腹疼痛；牙痛；喉痛；叶血；蛇伤
珠兰,http://p.ayxbk.com/images/thumb/a/a9/Bkgg1.jpg/220px-Bkgg1.jpg,（鱼子兰、珍珠兰、真珠兰、鸡爪兰、小疙瘩、米兰、大骨兰）,治风湿疼痛，癫痫，跌打损伤，刀伤出血。
珠芽蓼,http://p.ayxbk.com/images/thumb/8/8a/Bk53o.jpg/220px-Bk53o.jpg,（猴娃七、山高粱、蝎子七、剪刀七、染布子）,止泻，健胃，调经。治胃病，消化不良，腹泻，月经不调、崩漏等。
珠子参,http://p.ayxbk.com/images/thumb/8/84/Bk53p.jpg/220px-Bk53p.jpg,（鸡腰参、大金线吊葫芦、珠儿参、白地瓜）,补肺止咳；止血；生肌。主肺虚咳嗽；外用力出血；刀伤疮
猪肠,http://p.ayxbk.com/images/thumb/4/4a/Bkgg2.jpg/220px-Bkgg2.jpg,（猪脏）,清热；祛风；止血。主肠风便血；血痢；痔漏；脱肛
猪大肠,http://p.ayxbk.com/images/thumb/1/15/Bkgg3.jpg/220px-Bkgg3.jpg,（地花生、翻转红）,祛痰止咳；宁心安神。主咳嗽咯痰不爽；心悸；失眠多梦
猪肚,http://p.ayxbk.com/images/b/b5/Bkgg5.jpg,,补虚损，健脾胃。治虚劳羸弱，泄泻，下痢，消渴，小便频数，小儿疳积。
猪肺,http://p.ayxbk.com/images/2/2d/Bkgg7.jpg,,补肺止咳；止血。主肺虚咳嗽；咯血
猪肝,http://p.ayxbk.com/images/thumb/1/1f/Bkgg8.jpg/220px-Bkgg8.jpg,,补肝，养血，明目。治血虚萎黄，夜盲，目赤，浮肿，脚气。
猪骨,http://p.ayxbk.com/images/e/ea/Bkgg9.jpg,,昌渴；解毒；杀虫止痢。主消褐；肺结核；下痢；疮癣
猪苓,http://p.ayxbk.com/images/thumb/7/7c/Bk53v.jpg/220px-Bk53v.jpg,（野猪粪、豕零、猳猪屎、豕橐、豨苓、地乌桃、野猪食、猪屎苓、司马彪、猪茯苓）,利水渗湿。用于小便不利，水肿，泄泻，淋浊，带下。
猪笼草,http://p.ayxbk.com/images/thumb/4/4b/Bkgga.jpg/220px-Bkgga.jpg,（猪仔笼、猴子笼、猴子埕、担水桶、公仔瓶、捕虫草）,清肺润燥，行水，解毒。治肺燥咳嗽，百日咳，黄疸，胃痛，痢疾，水肿，痈肿，虫咬伤。
猪毛菜,http://p.ayxbk.com/images/thumb/b/bd/Bkggh.jpg/220px-Bkggh.jpg,（扎蓬棵、扎蓬蒿、猪毛缨、猪毛蒿、三叉明棵、刺蓬、叉明棵、猴子毛、蓬子菜、乍蓬棵子）,平肝潜阳；润肠通便。主高血压病；多病；眩晕；失眠；肠燥便秘
猪脑,http://p.ayxbk.com/images/thumb/f/fe/Bkggk.jpg/220px-Bkggk.jpg,,补益脑髓；疏风；润泽生肌。主头痛；眩晕；失眠；手足皲裂；痈肿；冻疮
猪肉,http://p.ayxbk.com/images/thumb/f/f5/Bkggm.jpg/220px-Bkggm.jpg,（猪、豕、狶、豚、彘）,滋阴，润燥。治热病伤津，消渴羸瘦，燥咳，便秘。
猪肾,http://p.ayxbk.com/images/thumb/9/9c/Bkggs.jpg/220px-Bkggs.jpg,（猪腰子）,治肾虚腰痛，身面水肿，遗精，盗汗，老人耳聋。
猪蹄,http://p.ayxbk.com/images/thumb/4/4e/Bkggt.jpg/220px-Bkggt.jpg,（猪四足）,补血，通乳，托疮。治妇人乳少，痈疽，疮毒。
猪心,http://p.ayxbk.com/images/f/ff/Bkggz.jpg,,养心安神；镇惊。主惊悸怔忡；自汗失眠；神志恍惚；癫；狂；痫
猪血,http://p.ayxbk.com/images/thumb/4/4a/Bkgh4.jpg/220px-Bkgh4.jpg,,治头风眩晕，中满腹胀，嘈杂，宫颈糜烂。
猪牙皂,http://p.ayxbk.com/images/thumb/f/f9/Bk546.jpg/220px-Bk546.jpg,（牙皂、小牙皂、眉皂、皂荚、鸡栖子、皂角、猪牙皂角、乌犀、小皂、小皂荚）,通窍，涤痰，搜风，杀虫。治中风口噤，头风，风痼，喉痹，痰喘，痞满积滞，关格不通，痈肿，疥癞，癣疾，头疮。
猪殃殃,http://p.ayxbk.com/images/thumb/a/ab/Bk743.jpg/220px-Bk743.jpg,（拉拉藤、锯锯藤、细叶茜草、锯子草、小锯子草、活血草、小禾镰草、锯耳草）,清热解毒，利尿消肿。感冒，牙龈出血，急、慢性阑尾炎，泌尿系感染，水肿，痛经，崩漏，白带，癌症，白血病；外用治乳腺炎初起，痈疖肿毒，跌打损伤。
猪胰,http://p.ayxbk.com/images/thumb/d/d7/Bkgha.jpg/220px-Bkgha.jpg,,益肺，补脾，润燥。治肺损咳嗽、咯血，肺胀喘急，脾虚下痢，乳汁不通，手足皲裂。
竹蜂,http://p.ayxbk.com/images/thumb/6/66/Bkghb.jpg/220px-Bkghb.jpg,（乌蜂、熊蜂、象蜂、笛师、留师、竹蜜蜂、竹筛蜂、竹筒蜂）,清热化痰，定惊。治小儿惊风，口疮，咽痛。
竹黄,http://p.ayxbk.com/images/thumb/b/bc/Bkbxm.jpg/220px-Bkbxm.jpg,（淡竹黄、竹三七、血三七、竹参、天竺黄、竹膏、天竹黄、竹糖、赤团子、竹赤团子、竹赤斑菌、淡菊花、天竹花、淡竹花、竹花、竹茧）,镇咳化痰。治中风，小儿惊风，胃气痛。
竹鸡,http://p.ayxbk.com/images/6/64/Bkghd.jpg,（山菌子、鸡头鹘、泥滑滑、竹鹧鸪）,补中益气；杀虫解毒。主脾胃虚弱；消化不良；大便溏泄；痔疮
竹节菜,http://p.ayxbk.com/images/thumb/8/8d/Bknc4.jpg/220px-Bknc4.jpg,（竹节草、竹蒿草）,清热解毒，利尿消肿，止血。用于急性咽喉炎，痢疾，疮疖，小便不利；外用治外伤出血。
竹节参,http://p.ayxbk.com/images/thumb/c/c8/Bk548.jpg/220px-Bk548.jpg,（白三七、明七、竹根七、萝卜七、蜈蚣七、峨三七、野三七、竹节人参、七叶子、土参、土精、血参、竹节三七、甜七、、竹鞭三七、罗汉三七、竹节七、竹七、水三七、鸡头七、野田七、大竹根七）,滋补强壮，散瘀止痛，止血祛痰。用于病后虚弱，劳嗽咯血，咳嗽痰多，跌扑损伤。
竹节草,http://p.ayxbk.com/images/thumb/4/42/Bkghe.jpg/220px-Bkghe.jpg,（竹节菜、翠蝴蝶、翠娥眉、笪竹花、倭青草、竹菜、鸭跖草、竹节草、竹蒿草、竹节花、黄花草）,清热解毒；利尿消肿；止血。主疮疖痈肿；咽喉肿痛；热痢；白浊；小便不利；外伤出血
竹节树,http://p.ayxbk.com/images/thumb/f/fc/Bkghj.jpg/220px-Bkghj.jpg,,解毒敛疮。主溃疡
竹沥,http://p.ayxbk.com/images/thumb/5/5f/Bk65j.jpg/220px-Bk65j.jpg,（竹汁、淡竹沥、竹油）,清热豁痰。用于中风痰壅，肺热喘咳，热病烦躁。
竹茹,http://p.ayxbk.com/images/thumb/3/3d/Bk54d.jpg/220px-Bk54d.jpg,（竹皮、青竹茹、淡竹皮茹、淡竹茹、麻巴、竹二青、竹子青）,清热，凉血，化痰，止吐。治烦热呕吐、呃逆，痰热咳喘，吐血，衄血，崩漏，恶阻，眙动，惊痫。
竹荪,http://p.ayxbk.com/images/thumb/c/c9/Bkghl.jpg/220px-Bkghl.jpg,（竹蓐、竹肉、竹菰、竹蕈）,补气养阴；润肺止咳；清热利湿。主肺虚热咳；喉炎；痢疾；白带；高血压病；高脂血症；抗肿瘤的辅助治疗；一般养食品
竹象鼻虫,http://p.ayxbk.com/images/thumb/2/29/Bkghm.jpg/220px-Bkghm.jpg,（竹象）,祛风湿；止痹痛。主风湿痹痛
竹叶,http://p.ayxbk.com/images/thumb/1/1f/Bkghn.jpg/220px-Bkghn.jpg,（淡竹叶）,清热除烦；生津利尿。主热病烦渴；小儿惊癎；咳逆吐衄；小便短赤；口糜舌疮
竹叶参,http://p.ayxbk.com/images/thumb/b/b5/Bkgi4.jpg/220px-Bkgi4.jpg,（黄竹参、白龙须、竹叶七、獆猪七、白毛七、石竹根、竹节参、竹根七、白根药、小竹根、倒竹散、老虎姜、豪猪七、百尾笋、竹林消、倒竹伞）,补肺肾，镇咳，健胃止血。主治气虚头晕，耳鸣虚咳，病后食欲不振，吐血。
竹叶椒,http://p.ayxbk.com/images/thumb/6/66/Bk65p.jpg/220px-Bk65p.jpg,（土花椒[湖南、上海]、山花椒[广东]、野花椒[四川]、狗花椒、花胡椒、搜山虎、野花椒、臭花椒、三叶花椒、山胡椒、玉椒、山花椒、鸡椒、白总管、万花针、岩椒）,散寒，止痛，祛蛔。治胃寒及蛔虫腹痛，牙痛，湿疮。
竹叶兰,http://p.ayxbk.com/images/thumb/8/89/Bkgi5.jpg/220px-Bkgi5.jpg,（黄竹参、竹叶参、花竹叶菜、水竹参、绕昼兰、观音草、土三七、糯米饭草）,清肺止咳；补肺益肾；调经止血。主肺热咳嗽；气虚喘咳；头晕耳鸣；骨折；吐血
竹芋,http://p.ayxbk.com/images/4/44/Bkgi6.jpg,（结粉、山百合）,清肺，利尿。主治肺热咳嗽，小便赤痛。
苎麻,http://p.ayxbk.com/images/a/a5/Bkmzs.jpg,（家苎麻、白麻、圆麻）,根：清热利尿，凉血安胎。用于感冒发热，麻疹高烧，尿路感染，肾炎水肿，孕妇腹痛，胎动不安，先兆流产；外用治跌打损伤，骨折，疮疡肿毒。；叶：止血，解毒。外用治创伤出血，虫、蛇咬伤。
苎麻根,http://p.ayxbk.com/images/thumb/9/93/Bkbd8.jpg/220px-Bkbd8.jpg,（家苎麻、野麻、白麻、园麻、青麻、苎根、苎麻头、野苎根、苎麻茹）,清热，止血，解毒，散瘀。治热病大渴、大狂，血淋，癃闭，吐血，下血，赤白带下，丹毒，痈肿，跌打损伤，蛇虫咬伤。
啄木鸟,http://p.ayxbk.com/images/thumb/b/ba/Bkgim.jpg/220px-Bkgim.jpg,（斑啄木鸟、木冠子、啄树雀、棕腹啄木鸟、斫木、山啄木、火老鸦、鴷）,补虚，开郁，平肝。治虚劳，疳积，噎膈，痫病，痔瘘。
孜然,http://p.ayxbk.com/images/3/39/Bkgiw.jpg,（马芹子）,散寒止痛；理气调中。主脘腹冷痛；消化不良；寒疝附痛；月经不调
鲻鱼,http://p.ayxbk.com/images/thumb/8/89/Bkgj6.jpg/220px-Bkgj6.jpg,（子鱼、白眼、梭鱼、乌鲻、黑耳鲻、乌仔鱼、犬鱼、知鱼、脂鱼、乌头鱼）,益气健脾；开胃消食；散瘀止痛。主脾胃虚弱，消化不良；小儿疳积；贫血；百日咳；产后瘀血；跌打损伤
子楝树叶,http://p.ayxbk.com/images/thumb/3/3a/Bkgj7.jpg/220px-Bkgj7.jpg,,理气化湿；解毒杀虫。主湿滞脘腹胀痛；痢疾；湿疹；疥癣；脚气
梓实,http://p.ayxbk.com/images/thumb/9/97/Bkgj9.jpg/220px-Bkgj9.jpg,,利水消肿。主小便不利；浮肿；腹水
梓叶,http://p.ayxbk.com/images/thumb/9/97/Bkgj9.jpg/220px-Bkgj9.jpg,,清热解毒；杀虫止痒。主小儿发热；疮疖；疥癣
紫背草,http://p.ayxbk.com/images/thumb/b/b0/Bkgja.jpg/220px-Bkgja.jpg,（紫背鹿含草、紫背天葵、紫背鹿衔草、反背红、草本及背红、天青地红、老母猪花头、反背绿丸）,活血调经。主月经不调；产后腹痛；跌打损伤
紫菜,http://p.ayxbk.com/images/thumb/d/d7/Bkgjl.jpg/220px-Bkgjl.jpg,（索菜、紫英、子菜、乌菜）,化痰软坚，清热利尿。治瘿瘤，脚气，水肿，淋病。
紫参,http://p.ayxbk.com/images/3/37/Bkmum.jpg,（石见穿、石打穿、月下红）,清热解毒，活血理气止痛。用于急慢性肝炎、脘胁胀痛、湿热带下、乳腺炎、疔肿。
紫草,http://p.ayxbk.com/images/thumb/3/39/Bk578.jpg/220px-Bk578.jpg,（硬紫草、软紫草、藐、茈草、紫丹、紫苭、地血、茈蔰、紫草茸、鸦衔草、紫草根、山紫草、红石根、紫芺、野紫草、野麻灯、大紫草、红紫草、紫根、紫草根子、红条紫草）,凉血，活血，解毒透疹。用于血热毒盛，斑疹紫黑，麻疹不透，疮疡，湿疹，水火烫伤。
紫丁香,http://p.ayxbk.com/images/thumb/9/9d/Bkgjm.jpg/220px-Bkgjm.jpg,,清热;解毒;利湿;退黄。主急性泻痢;黄疸型肝炎；火眼；疮疡
紫椴,http://p.ayxbk.com/images/thumb/3/33/Bkgjw.jpg/220px-Bkgjw.jpg,,解表；清热。主感冒发热；口腔炎；喉炎；肾盂肾炎
紫河车,http://p.ayxbk.com/images/thumb/a/ad/Bk57l.jpg/220px-Bk57l.jpg,（胎盘、衣胞、胎衣、胞衣、混沌皮、混元丹、混沌衣、人胞、仙人衣、佛袈裟）,益气养血；补肾益精。主虚劳赢瘦；虚喘劳嗽；气虚无力；血虚面黄；阳痿遗精；不孕少乳
紫花地丁,http://p.ayxbk.com/images/thumb/2/25/Bk57n.jpg/220px-Bk57n.jpg,（铧头草、光瓣堇菜、堇堇菜、箭头草、地丁、角子、独行虎、地丁草、宝剑草、犁头草、紫地丁、免耳草、金前刀、小角子花）,清热解毒，凉血消肿。用于疔疮肿毒，痈疽发背，丹毒，毒蛇咬伤。
紫花卫矛,http://p.ayxbk.com/images/9/9c/Bkgjy.jpg,,散瘀止痛；清热解毒。主跌打损伤；淋巴结核；疔肿恶疮
紫金标,http://p.ayxbk.com/images/thumb/3/34/Bkgjz.jpg/220px-Bkgjz.jpg,（红花紫金标、九节莲、对节兰、蓝花岩陀、风湿草、小蓝雪、攀倒甑岩五姜、东南菊）,祛风湿；通经络；止痛。主风湿麻木；脘腹胁痛；跌打损伤；骨折；脉管炎；腮腺炎
紫金龙,http://p.ayxbk.com/images/thumb/e/e2/Bk65w.jpg/220px-Bk65w.jpg,（串枝莲、豌豆七、豌豆跌打、黑牛膝、川山七、大麻药、野豌豆）,止痛，降压，止血。治各种疼痛，高血压，血崩，内伤出血，跌打损伤。
紫堇,http://p.ayxbk.com/images/thumb/e/e8/Bkgk0.jpg/220px-Bkgk0.jpg,（蝎子花、断肠草[贵州]、楚葵、蜀堇、苔菜、水卜菜、赤芹、紫芹、起贫草、断肠草、野花生、闷头花、麦黄草、山黄连、水黄连、羊不吃）,治肺结核咳血，遗精，疮毒，顽癣。
紫茎,http://p.ayxbk.com/images/a/ad/Bkgk1.jpg,（帽兰）,活血舒筋；祛风除湿。主跌打损伤；风湿麻木
紫荆果,http://p.ayxbk.com/images/thumb/e/e7/Bkgk2.jpg/220px-Bkgk2.jpg,,止咳平喘，行气止痛。主咳嗽多痰，哮喘，心口痛
紫荆花,http://p.ayxbk.com/images/7/7c/Bkgk3.jpg,,清热凉血，通淋解毒。主热淋，血淋，疮疡，风湿筋骨痛
紫荆木,http://p.ayxbk.com/images/a/ad/Bkgkc.jpg,,活血，通淋。治妇女痛经，瘀血腹痛，淋病。
紫荆皮,http://p.ayxbk.com/images/a/a7/Bkbdg.jpg,（肉红、内消、紫荆木皮、白林皮）,活血通经，消肿解毒。治风寒湿痹，妇女经闭、血气疼痛，喉痹，淋疾，痈肿，癣疥，跌打损伤，蛇虫咬伤。
紫茉莉根,http://p.ayxbk.com/images/e/e5/Bkgkd.jpg,（入地老鼠、花粉头、水粉头、粉子头、胭脂花头、白花参、粉果根、白粉根、白粉角）,利尿，泻热，活血散瘀。治淋浊，带下，肺劳吐血，痈疽发背，急性关节炎。
紫茉莉叶,http://p.ayxbk.com/images/c/c3/Bkgke.jpg,,清热解毒；祛风渗湿；活血。主痈肿疮毒；疥癣；跌打损伤
紫萁贯众,http://p.ayxbk.com/images/thumb/4/4a/Bk7dr.jpg/220px-Bk7dr.jpg,（大贯从、薇贯众、大叶狼衣、藄、月尔、紫藄、藄蕨、茈萁、紫蕨、迷蕨、蕨基、大贯众、毛老鼠、毛狗子、贯众）,清热解毒，止血。用于防治感冒、鼻衄头晕、痢疾、崩漏。
紫萁苗,http://p.ayxbk.com/images/thumb/0/00/Bkgkf.jpg/220px-Bkgkf.jpg,,止血。主外伤出血
紫青藤,http://p.ayxbk.com/images/thumb/0/02/Bkgkg.jpg/220px-Bkgkg.jpg,（青藤、画眉杠、铁骨散、常青藤、山黄芪、小叶青、画眉跳杠、铁包金、大叶铁包金）,祛风除湿；活血止痛；健脾消疳。主风湿痹痛；产后腹痛；痛经；经闭；外伤肿痛；小儿疳积；毒蛇咬伤
紫杉,http://p.ayxbk.com/images/thumb/1/14/Bkgkh.jpg/220px-Bkgkh.jpg,（赤柏松、紫柏松）,利尿消肿。主肾炎浮肿；小便不利；糖尿病
紫梢花,http://p.ayxbk.com/images/d/dc/Bkgki.jpg,（紫霄花、淡水海绵、花子）,补肾，益精，助阳。用于阳痿遗精，小便失禁，白带。
紫石英,http://p.ayxbk.com/images/thumb/c/ce/Bk57t.jpg/220px-Bk57t.jpg,（萤石、氟石）,镇心安神，温肺，暖宫。用于失眠多梦，心悸易惊，肺虚咳喘，宫寒不孕。
紫苏,http://p.ayxbk.com/images/thumb/2/24/Bkd65.jpg/220px-Bkd65.jpg,（赤苏、红苏、红紫苏、皱紫苏）,散寒解表，理气宽中。用于风寒感冒，头痛，咳嗽，胸腹胀满。
紫苏梗,http://p.ayxbk.com/images/thumb/a/a9/Bk57u.jpg/220px-Bk57u.jpg,（苏梗、紫苏茎、紫苏杆、紫苏枝茎、苏茎、紫苏草）,理气宽中，止痛，安胎。用于胸膈痞闷，胃脘疼痛，嗳气呕吐，胎动不安。
紫苏叶,http://p.ayxbk.com/images/thumb/2/2c/Bk57v.jpg/220px-Bk57v.jpg,（苏叶、苏、紫菜）,解表散寒，行气和胃。用于风寒感冒，咳嗽呕恶，妊娠呕吐，鱼蟹中毒。
紫檀,http://p.ayxbk.com/images/thumb/b/b9/Bkgkj.jpg/220px-Bkgkj.jpg,（紫真檀、赤檀、胜沉香、紫檀香、紫 Z H A N木）,磨粉或汁用为疮毒药，有消肿毒之效。
紫藤,http://p.ayxbk.com/images/8/85/Bkgkm.jpg,（藤萝、招豆藤、朱藤、藤花菜、小黄藤、紫金藤、轿藤、豆藤、黄纤藤、黄环、小黄草）,止痛，杀虫。用于腹痛，蛲虫病。
